embedding1,embedding2,label
"[1.047078251838684, 0.27510541677474976, 3.333847999572754, -2.94711971282959, 1.866763710975647, -2.8183913230895996, 1.8924602270126343, -4.078680038452148, -1.4046247005462646, -1.8964097499847412, -1.5648914575576782, 1.1560097932815552, -0.27127572894096375, -3.5584917068481445, 3.288224220275879, 0.008513376116752625, -0.11533457785844803]","[-0.890095055103302, 1.1131848096847534, 1.1728461980819702, -0.8009454011917114, -0.8923612833023071, -1.1589102745056152, 1.6629137992858887, -1.6434119939804077, -2.079854965209961, -0.5732986330986023, 0.7067878246307373, -0.4729768931865692, 0.3907051682472229, -2.5306665897369385, 2.0070154666900635, -1.7700474262237549, -1.19785737991333]",0
"[0.23934043943881989, -0.27263620495796204, 0.1902686357498169, -1.3771402835845947, 0.8593161702156067, -1.707740306854248, 2.31714129447937, -1.90041184425354, -1.7088990211486816, 1.2659896612167358, 0.19470325112342834, 1.03463613986969, 0.13917963206768036, -2.626004457473755, 2.5436084270477295, -0.9417099952697754, -1.645318627357483]","[1.7379957437515259, -0.4472852051258087, 1.124912142753601, -1.163277268409729, 1.8603849411010742, -1.9396610260009766, 1.7502326965332031, -2.1292197704315186, -0.5166902542114258, -1.1200377941131592, -2.1577680110931396, 0.7805008888244629, -0.7976191639900208, -2.5604214668273926, 1.883548378944397, -0.38065341114997864, -1.2454537153244019]",1
"[0.23934043943881989, -0.27263620495796204, 0.1902686357498169, -1.3771402835845947, 0.8593161702156067, -1.707740306854248, 2.31714129447937, -1.90041184425354, -1.7088990211486816, 1.2659896612167358, 0.19470325112342834, 1.03463613986969, 0.13917963206768036, -2.626004457473755, 2.5436084270477295, -0.9417099952697754, -1.645318627357483]","[-1.6988904476165771, -0.9271742105484009, 0.2651725113391876, 1.9705454111099243, 0.8419508934020996, -0.8326483368873596, 2.538357973098755, -1.3102227449417114, -1.7589807510375977, 2.130598783493042, -1.7669808864593506, 1.5732297897338867, -2.1606152057647705, -2.2617433071136475, 1.7892519235610962, -1.3964911699295044, -2.376396894454956]",0
"[-1.5514823198318481, -0.013264818117022514, 0.7551761269569397, -0.913199245929718, 0.060863375663757324, 0.22011856734752655, 1.9547010660171509, -1.309983730316162, -1.1725146770477295, -0.13487982749938965, -0.852103590965271, -0.26477184891700745, 0.7523797154426575, -2.802643060684204, 2.987212657928467, -0.5530135631561279, -0.02562289498746395]","[-0.03042689897119999, -0.8198431730270386, 1.6532217264175415, -1.1560156345367432, 0.8785117268562317, -1.0741727352142334, 1.8293582201004028, -2.774395704269409, -0.14779402315616608, -2.068526268005371, -2.0277910232543945, 0.32026922702789307, 0.5079752802848816, -2.7631020545959473, 2.244947671890259, -0.3599914312362671, -0.23941367864608765]",1
"[-1.5514823198318481, -0.013264818117022514, 0.7551761269569397, -0.913199245929718, 0.060863375663757324, 0.22011856734752655, 1.9547010660171509, -1.309983730316162, -1.1725146770477295, -0.13487982749938965, -0.852103590965271, -0.26477184891700745, 0.7523797154426575, -2.802643060684204, 2.987212657928467, -0.5530135631561279, -0.02562289498746395]","[-0.3163906931877136, 0.2696262001991272, 0.34937137365341187, -1.2466858625411987, 0.11580582708120346, 0.2068956047296524, 2.213212490081787, -0.03888651728630066, 0.9322348833084106, -1.0148086547851562, -1.1767921447753906, -0.17476262152194977, -1.9359948635101318, -2.1055853366851807, 1.1432111263275146, -0.6135087609291077, -2.037477731704712]",0
"[0.171268031001091, 0.4352867007255554, 0.7936471104621887, -0.3723663091659546, -0.522459089756012, -1.5447865724563599, 1.8208093643188477, -0.5196599960327148, -0.710257351398468, -0.953436553478241, -2.1517226696014404, 1.8298238515853882, -0.27987876534461975, -2.742779016494751, 2.422214984893799, -2.4370977878570557, -0.8774173855781555]","[-1.4112099409103394, 0.11135536432266235, -0.11691144108772278, 1.2545208930969238, 0.31813710927963257, -1.187562346458435, 1.596444010734558, -0.4162507951259613, -1.56027352809906, -0.5673894882202148, -1.5513392686843872, 0.20483975112438202, -0.346376895904541, -2.201573371887207, 1.4966901540756226, -2.1278018951416016, -1.3167234659194946]",1
"[0.171268031001091, 0.4352867007255554, 0.7936471104621887, -0.3723663091659546, -0.522459089756012, -1.5447865724563599, 1.8208093643188477, -0.5196599960327148, -0.710257351398468, -0.953436553478241, -2.1517226696014404, 1.8298238515853882, -0.27987876534461975, -2.742779016494751, 2.422214984893799, -2.4370977878570557, -0.8774173855781555]","[-0.7455132603645325, -0.29857996106147766, -0.1039925292134285, 0.3415040969848633, 0.0310903862118721, -1.2780317068099976, 1.9818384647369385, -1.2153679132461548, 0.19403082132339478, -0.6272933483123779, -2.311107873916626, 1.0242482423782349, -0.2412847876548767, -2.2642195224761963, 1.0523207187652588, -1.6797420978546143, -0.16418710350990295]",0
"[1.6452749967575073, -0.36196714639663696, 1.9692202806472778, -1.448872447013855, -0.7806225419044495, -2.9893198013305664, 2.416318655014038, -3.3065998554229736, -0.41432610154151917, -1.2441531419754028, -1.9987983703613281, 1.2396438121795654, 0.22662822902202606, -2.844172477722168, 2.3500847816467285, -1.681557059288025, -0.888745129108429]","[-0.07631897926330566, -0.128203883767128, 0.23289890587329865, -2.1205577850341797, 0.9386089444160461, -1.5555468797683716, 1.4382822513580322, -1.245320200920105, -0.28638774156570435, -0.15102198719978333, -1.9887763261795044, 1.732720136642456, -0.6575788259506226, -2.6225850582122803, 2.674314260482788, -1.993405818939209, -1.8991243839263916]",1
"[1.6452749967575073, -0.36196714639663696, 1.9692202806472778, -1.448872447013855, -0.7806225419044495, -2.9893198013305664, 2.416318655014038, -3.3065998554229736, -0.41432610154151917, -1.2441531419754028, -1.9987983703613281, 1.2396438121795654, 0.22662822902202606, -2.844172477722168, 2.3500847816467285, -1.681557059288025, -0.888745129108429]","[-1.2572354078292847, -0.1468256711959839, -0.590833842754364, -0.6094354391098022, 0.9158903360366821, -0.021647484973073006, 1.6200517416000366, 0.01057247631251812, -0.343459814786911, 0.9479482173919678, -0.6323285698890686, 0.4264916181564331, -0.3589058518409729, -1.8723783493041992, 1.8475837707519531, -1.5806459188461304, -1.2568997144699097]",0
"[2.7329695224761963, 0.43250083923339844, 2.874333620071411, -2.726166248321533, -1.2012773752212524, -3.0956215858459473, 2.8530781269073486, -2.9890615940093994, -1.769450068473816, -1.2569034099578857, -0.2488848865032196, -1.7054144144058228, -0.45440739393234253, -3.174048662185669, 1.799950122833252, -0.5331712365150452, -2.6300125122070312]","[0.7170544266700745, 0.034811440855264664, 0.5033186674118042, -1.1490416526794434, 0.6593692302703857, -1.2708863019943237, 1.7337043285369873, -2.3257687091827393, -0.5980047583580017, -2.143360137939453, -1.229650855064392, 0.8726201057434082, -0.3894246220588684, -2.2162811756134033, 1.8885555267333984, -0.1435227245092392, -1.2094346284866333]",1
"[2.7329695224761963, 0.43250083923339844, 2.874333620071411, -2.726166248321533, -1.2012773752212524, -3.0956215858459473, 2.8530781269073486, -2.9890615940093994, -1.769450068473816, -1.2569034099578857, -0.2488848865032196, -1.7054144144058228, -0.45440739393234253, -3.174048662185669, 1.799950122833252, -0.5331712365150452, -2.6300125122070312]","[-1.4170936346054077, -1.3520361185073853, 0.4010201394557953, 0.5992809534072876, -0.2135135978460312, -0.6254357695579529, 1.3043150901794434, -1.5249323844909668, -0.29206499457359314, -0.8588815331459045, -0.7406700849533081, 1.159471035003662, 0.11495950073003769, -2.0726139545440674, 2.029486894607544, -1.3890575170516968, -1.444472312927246]",0
"[-2.568887948989868, 0.9005548357963562, 1.2514842748641968, 0.42871007323265076, 0.12270305305719376, -0.5310706496238708, 2.946538209915161, 0.32520923018455505, 0.9468496441841125, 1.603379249572754, -1.436707615852356, 2.138071298599243, -3.2658329010009766, -2.6928844451904297, 2.419334650039673, -2.195704460144043, -2.1560559272766113]","[-2.556093692779541, 1.309043526649475, -0.3746502101421356, -0.44553259015083313, -0.6110327243804932, 0.49063873291015625, 1.8748738765716553, 0.08694614470005035, -0.5996826887130737, -0.03257576376199722, 0.5960625410079956, 1.54242742061615, -2.3301384449005127, -2.1341845989227295, 1.0205824375152588, -2.194796085357666, -1.9132790565490723]",1
"[-2.568887948989868, 0.9005548357963562, 1.2514842748641968, 0.42871007323265076, 0.12270305305719376, -0.5310706496238708, 2.946538209915161, 0.32520923018455505, 0.9468496441841125, 1.603379249572754, -1.436707615852356, 2.138071298599243, -3.2658329010009766, -2.6928844451904297, 2.419334650039673, -2.195704460144043, -2.1560559272766113]","[0.6413078308105469, 0.41454508900642395, 0.0008038205560296774, -1.207682490348816, -0.2762567698955536, -1.95297372341156, 1.2553176879882812, -1.2737464904785156, -1.7601078748703003, -0.7369159460067749, -1.673031210899353, -1.1514254808425903, 0.4489850401878357, -2.395688056945801, 1.5932881832122803, -2.0967304706573486, 0.11379236727952957]",0
"[-0.4648902118206024, 0.19230671226978302, -1.247650146484375, -1.1311990022659302, 1.8183037042617798, -1.101953148841858, 2.169058322906494, -0.84197598695755, 0.28955715894699097, 0.46426230669021606, -1.0874592065811157, 1.2089091539382935, -1.2030936479568481, -2.1979548931121826, 1.6587316989898682, -2.107851505279541, -1.040065884590149]","[-1.9452136754989624, -0.5121869444847107, 0.5750864148139954, -0.308764785528183, -0.3859478831291199, 0.992874801158905, 2.1608619689941406, 1.4980788230895996, -0.06714936345815659, 0.8517420291900635, -1.13640296459198, 0.2700510621070862, -1.4999449253082275, -2.3229711055755615, 1.0860450267791748, -1.2550383806228638, -1.7489432096481323]",1
"[-0.4648902118206024, 0.19230671226978302, -1.247650146484375, -1.1311990022659302, 1.8183037042617798, -1.101953148841858, 2.169058322906494, -0.84197598695755, 0.28955715894699097, 0.46426230669021606, -1.0874592065811157, 1.2089091539382935, -1.2030936479568481, -2.1979548931121826, 1.6587316989898682, -2.107851505279541, -1.040065884590149]","[-0.5269796848297119, -0.8192040920257568, 0.1902884691953659, -0.029225090518593788, 0.24547724425792694, -0.8746586441993713, 0.7597665786743164, -0.19600728154182434, -1.1979032754898071, 0.20470213890075684, -1.607263207435608, -0.15267232060432434, -0.9726020693778992, -2.0612635612487793, 2.0291571617126465, -1.161292314529419, -1.3138293027877808]",0
"[-1.181718349456787, -0.9452144503593445, -0.11724723130464554, 1.5443001985549927, 2.339236259460449, -1.6541692018508911, 1.381501317024231, -1.8599804639816284, -0.8610635995864868, -1.6696038246154785, -1.3696866035461426, 1.1634904146194458, -0.6977598071098328, -2.2708899974823, 1.7981435060501099, -1.8993844985961914, -1.9155852794647217]","[-1.8835264444351196, -0.6075814962387085, -3.350548267364502, 0.529611349105835, 0.42069900035858154, -1.6486228704452515, 2.2414865493774414, 0.8363330960273743, -0.055231694132089615, -0.07536374032497406, -1.0430059432983398, -0.6326087713241577, -0.671677827835083, -2.054500102996826, 2.0456323623657227, -2.5547592639923096, -2.008843421936035]",1
"[-1.181718349456787, -0.9452144503593445, -0.11724723130464554, 1.5443001985549927, 2.339236259460449, -1.6541692018508911, 1.381501317024231, -1.8599804639816284, -0.8610635995864868, -1.6696038246154785, -1.3696866035461426, 1.1634904146194458, -0.6977598071098328, -2.2708899974823, 1.7981435060501099, -1.8993844985961914, -1.9155852794647217]","[0.19676080346107483, -1.2638882398605347, -0.2631235420703888, 0.3855438530445099, 0.47986266016960144, -1.2939866781234741, 1.8761413097381592, -0.22758236527442932, -0.09485682845115662, -1.0615408420562744, -0.7281656861305237, 0.567992091178894, -1.6674067974090576, -1.8007409572601318, 1.0915814638137817, -1.414408564567566, -1.71499502658844]",0
"[-0.3223518431186676, -0.5351621508598328, -1.163464069366455, -0.9228696227073669, 0.5790361762046814, -0.2662445604801178, 2.362257719039917, 0.23524203896522522, -1.8468294143676758, -0.20391499996185303, -0.17365212738513947, -0.3343310058116913, 0.00726498756557703, -2.5148684978485107, 1.2980592250823975, -1.8698986768722534, -2.7134387493133545]","[-0.7174556255340576, -0.6570969223976135, -0.2920495569705963, -0.29478874802589417, -0.36468520760536194, -2.553532600402832, 0.55631422996521, -1.9177325963974, -1.727312445640564, 0.1458221673965454, -1.1607093811035156, 0.1531905233860016, -0.0280265212059021, -2.4517390727996826, 2.5942318439483643, -2.5928618907928467, -1.046960711479187]",1
"[-0.3223518431186676, -0.5351621508598328, -1.163464069366455, -0.9228696227073669, 0.5790361762046814, -0.2662445604801178, 2.362257719039917, 0.23524203896522522, -1.8468294143676758, -0.20391499996185303, -0.17365212738513947, -0.3343310058116913, 0.00726498756557703, -2.5148684978485107, 1.2980592250823975, -1.8698986768722534, -2.7134387493133545]","[0.9259909987449646, -0.6778245568275452, 1.0089097023010254, -1.4732722043991089, 0.7976971864700317, -1.3852559328079224, 2.2926838397979736, -0.47196272015571594, -0.5895837545394897, -0.2897055447101593, -0.6398508548736572, 0.04938221350312233, -0.7249137163162231, -2.5047075748443604, 1.7049793004989624, -1.5635881423950195, -1.1987217664718628]",0
"[0.8154421448707581, 1.117858648300171, -0.3319645822048187, -0.546226978302002, 0.5966112613677979, -1.177287220954895, 0.772820770740509, -2.167351007461548, -0.21082890033721924, -1.7960503101348877, -1.3395333290100098, -0.009107597172260284, 0.3757651746273041, -2.203726291656494, 1.3319246768951416, -2.0576975345611572, -1.0985915660858154]","[-0.5492755770683289, 0.25274357199668884, 1.2567108869552612, -0.5196332931518555, 0.4715840518474579, -1.532814860343933, 1.8295611143112183, -1.411664366722107, -1.7327178716659546, -1.294084072113037, -0.9119152426719666, 0.8896912336349487, -0.385231614112854, -2.5414183139801025, 2.2165393829345703, -0.11154547333717346, -1.7542331218719482]",1
"[0.8154421448707581, 1.117858648300171, -0.3319645822048187, -0.546226978302002, 0.5966112613677979, -1.177287220954895, 0.772820770740509, -2.167351007461548, -0.21082890033721924, -1.7960503101348877, -1.3395333290100098, -0.009107597172260284, 0.3757651746273041, -2.203726291656494, 1.3319246768951416, -2.0576975345611572, -1.0985915660858154]","[1.12771737575531, 0.1685245931148529, 0.8087504506111145, -2.218137502670288, 0.7627185583114624, -1.9375301599502563, 1.4531311988830566, -2.1003735065460205, -1.2067286968231201, -1.6817717552185059, -1.4930475950241089, 0.6046814322471619, -0.3640819787979126, -2.554985761642456, 2.0739994049072266, -0.6980853080749512, -0.6129400134086609]",0
"[0.7902095317840576, -0.7615467309951782, 2.3159356117248535, -2.55155348777771, 0.23515933752059937, -3.2534000873565674, 1.104533314704895, -3.6331374645233154, -2.6977391242980957, -1.463357925415039, -1.7588545083999634, 2.3802428245544434, -1.0252751111984253, -3.3749825954437256, 2.8448309898376465, -1.5448342561721802, -0.03803522139787674]","[1.1908057928085327, 1.3988879919052124, 2.4395952224731445, -1.860767126083374, 0.1789788454771042, -2.3421661853790283, 1.3094429969787598, -2.7760565280914307, -1.4601260423660278, -1.3725175857543945, -1.556705355644226, -0.019095364958047867, -0.7957524657249451, -2.5949220657348633, 1.942204236984253, -0.06744241714477539, -1.0697144269943237]",1
"[0.7902095317840576, -0.7615467309951782, 2.3159356117248535, -2.55155348777771, 0.23515933752059937, -3.2534000873565674, 1.104533314704895, -3.6331374645233154, -2.6977391242980957, -1.463357925415039, -1.7588545083999634, 2.3802428245544434, -1.0252751111984253, -3.3749825954437256, 2.8448309898376465, -1.5448342561721802, -0.03803522139787674]","[1.9965089559555054, -0.4354298710823059, -0.42429253458976746, -1.4491328001022339, -0.0049355728551745415, -1.8528600931167603, 1.4165116548538208, -2.69738507270813, -1.063794732093811, -1.4279083013534546, -0.5580191016197205, 0.4443792998790741, 0.7965534925460815, -2.3642044067382812, 1.5700451135635376, -1.2613779306411743, -1.1137797832489014]",0
"[-1.6427873373031616, -0.5111072659492493, -0.333141565322876, 0.38999295234680176, 2.0293631553649902, -0.39868980646133423, 2.46452260017395, 1.351219892501831, -0.20792162418365479, -0.6968193054199219, -1.8282735347747803, -1.7551593780517578, -0.9557295441627502, -2.586702585220337, 1.0475174188613892, -2.913444995880127, -1.5577117204666138]","[-2.6121397018432617, -0.4882022738456726, -0.6568206548690796, 0.018734553828835487, 1.2795238494873047, -0.215674489736557, 2.0064871311187744, -0.9481833577156067, -0.18248385190963745, -1.0439029932022095, -0.9149691462516785, 1.315036654472351, -0.7592261433601379, -2.5712742805480957, 1.9292176961898804, -2.60618257522583, -1.2682454586029053]",1
"[-1.6427873373031616, -0.5111072659492493, -0.333141565322876, 0.38999295234680176, 2.0293631553649902, -0.39868980646133423, 2.46452260017395, 1.351219892501831, -0.20792162418365479, -0.6968193054199219, -1.8282735347747803, -1.7551593780517578, -0.9557295441627502, -2.586702585220337, 1.0475174188613892, -2.913444995880127, -1.5577117204666138]","[0.5620368123054504, -0.6112381815910339, -0.813353419303894, -1.6866246461868286, -0.7764802575111389, -1.3756738901138306, 2.2756316661834717, -0.8551531434059143, -1.8312095403671265, 1.0988640785217285, 0.7348374724388123, 1.0778274536132812, -0.538090169429779, -2.2778635025024414, 2.2612147331237793, -1.5748227834701538, -2.4219958782196045]",0
"[-1.5227283239364624, -0.037220120429992676, -0.6051685214042664, 0.9578346014022827, -0.1691392958164215, 0.43836039304733276, 2.9263179302215576, 0.5044022798538208, 0.2567693889141083, -0.7408266067504883, -2.3503949642181396, -1.419670820236206, 0.22425779700279236, -2.7160587310791016, 0.9887275695800781, -2.2354161739349365, -0.1765354722738266]","[-0.4274075925350189, 0.33795812726020813, -0.36451980471611023, 0.34778809547424316, 1.945359230041504, -0.6170104146003723, 1.7681877613067627, -0.25409048795700073, -0.8861353993415833, 0.9372690320014954, -1.021925449371338, -0.07201513648033142, -0.02270026132464409, -2.576620578765869, 2.2294554710388184, -2.4172544479370117, -0.48645150661468506]",1
"[-1.5227283239364624, -0.037220120429992676, -0.6051685214042664, 0.9578346014022827, -0.1691392958164215, 0.43836039304733276, 2.9263179302215576, 0.5044022798538208, 0.2567693889141083, -0.7408266067504883, -2.3503949642181396, -1.419670820236206, 0.22425779700279236, -2.7160587310791016, 0.9887275695800781, -2.2354161739349365, -0.1765354722738266]","[0.21080999076366425, -0.5366519689559937, -2.531684637069702, -0.4808674156665802, 1.0173691511154175, -2.663086414337158, 2.4826772212982178, 0.37147870659828186, -2.0230019092559814, 0.08757057785987854, -0.7067745923995972, 0.2555261552333832, -0.37750476598739624, -2.577416181564331, 1.9833686351776123, -3.3227531909942627, -0.9911288022994995]",0
"[2.339566469192505, 0.5601861476898193, 2.1584653854370117, -1.787288784980774, 1.0051721334457397, -1.92208993434906, 2.235584259033203, -2.6460556983947754, -0.6907910704612732, -0.8359610438346863, -2.747609853744507, -1.517261028289795, -0.08610925823450089, -2.911140203475952, 1.4461290836334229, -0.6293792724609375, -0.8866967558860779]","[0.8798702359199524, 0.9185661673545837, 2.1716461181640625, -0.3048548400402069, 1.7617617845535278, -1.713112235069275, 2.368856430053711, -2.6967649459838867, 0.22951626777648926, -1.3472304344177246, -2.2727580070495605, 0.6800472736358643, -1.5604875087738037, -2.6526360511779785, 2.338014602661133, 0.24730011820793152, -1.8559731245040894]",1
"[2.339566469192505, 0.5601861476898193, 2.1584653854370117, -1.787288784980774, 1.0051721334457397, -1.92208993434906, 2.235584259033203, -2.6460556983947754, -0.6907910704612732, -0.8359610438346863, -2.747609853744507, -1.517261028289795, -0.08610925823450089, -2.911140203475952, 1.4461290836334229, -0.6293792724609375, -0.8866967558860779]","[1.8621296882629395, 0.42364832758903503, 1.136996865272522, -2.7280197143554688, -0.6093733310699463, -2.4322030544281006, 2.4699747562408447, -2.30507230758667, -2.106776237487793, -1.4923675060272217, -0.4596528708934784, 1.0269546508789062, -1.39688241481781, -2.9626002311706543, 1.9730621576309204, -1.92360258102417, -1.882699966430664]",0
"[0.8850987553596497, 0.5646451711654663, 0.07757695764303207, -3.32791805267334, 0.5760579705238342, -2.2897937297821045, 1.5870356559753418, -2.979436159133911, -1.0668132305145264, -2.371771812438965, -1.3001461029052734, 2.193049430847168, -0.6137247681617737, -2.9316112995147705, 2.2997350692749023, -2.34431529045105, -1.1236481666564941]","[1.8621296882629395, 0.42364832758903503, 1.136996865272522, -2.7280197143554688, -0.6093733310699463, -2.4322030544281006, 2.4699747562408447, -2.30507230758667, -2.106776237487793, -1.4923675060272217, -0.4596528708934784, 1.0269546508789062, -1.39688241481781, -2.9626002311706543, 1.9730621576309204, -1.92360258102417, -1.882699966430664]",1
"[0.8850987553596497, 0.5646451711654663, 0.07757695764303207, -3.32791805267334, 0.5760579705238342, -2.2897937297821045, 1.5870356559753418, -2.979436159133911, -1.0668132305145264, -2.371771812438965, -1.3001461029052734, 2.193049430847168, -0.6137247681617737, -2.9316112995147705, 2.2997350692749023, -2.34431529045105, -1.1236481666564941]","[2.8080012798309326, 0.24559541046619415, 2.0650875568389893, -2.7906675338745117, 0.1671864539384842, -1.985634207725525, 2.9419009685516357, -2.4818379878997803, -0.9971283674240112, -2.1565515995025635, -1.8427127599716187, -0.6900124549865723, -0.7820979952812195, -2.955998659133911, 0.7884055376052856, -1.1550790071487427, -1.3751839399337769]",0
"[-0.6887736320495605, -0.29785051941871643, -1.374631404876709, -2.439812660217285, 1.4946982860565186, -1.213118076324463, 1.2094993591308594, -1.4935706853866577, -2.0199179649353027, -0.12947699427604675, 1.0184348821640015, -0.11137939244508743, 0.6019065976142883, -2.353302478790283, 1.9978727102279663, -2.0527331829071045, -0.6099453568458557]","[1.6026419401168823, -0.8816863298416138, 0.05468754842877388, -1.4219521284103394, 1.041954517364502, -2.1869823932647705, 1.1254688501358032, -1.5716856718063354, -2.091899871826172, 0.021741194650530815, -1.6986569166183472, 0.748087465763092, -0.6569750905036926, -2.5288760662078857, 1.9167879819869995, -1.6960352659225464, -1.2465380430221558]",1
"[-0.6887736320495605, -0.29785051941871643, -1.374631404876709, -2.439812660217285, 1.4946982860565186, -1.213118076324463, 1.2094993591308594, -1.4935706853866577, -2.0199179649353027, -0.12947699427604675, 1.0184348821640015, -0.11137939244508743, 0.6019065976142883, -2.353302478790283, 1.9978727102279663, -2.0527331829071045, -0.6099453568458557]","[0.470441609621048, -0.7603651285171509, -0.2768058776855469, -0.5377011895179749, 1.6277878284454346, -1.4799046516418457, 1.893692970275879, -0.3586084544658661, -2.579423427581787, 0.4352506697177887, -0.6387354731559753, 0.5361576080322266, -0.028464525938034058, -2.3628222942352295, 1.4619513750076294, -1.8615692853927612, -2.3230271339416504]",0
"[-0.24615299701690674, -0.8468713164329529, 1.0477192401885986, -0.7408768534660339, 1.2847453355789185, -1.4615514278411865, 2.647186279296875, -0.9120932221412659, 0.9000845551490784, -1.8248684406280518, -1.1973578929901123, 1.3069202899932861, -1.0424797534942627, -2.806016683578491, 1.193304419517517, -3.0004093647003174, -0.7886510491371155]","[0.1734393984079361, -0.5374419093132019, 1.3968783617019653, -0.3372916579246521, 0.39412522315979004, -1.454840064048767, 2.0393455028533936, -1.5600460767745972, -0.05174321308732033, -1.1144139766693115, -1.415469765663147, 1.0655614137649536, -1.406649112701416, -2.2979373931884766, 1.3454303741455078, -1.812648892402649, -0.7368665933609009]",1
"[-0.24615299701690674, -0.8468713164329529, 1.0477192401885986, -0.7408768534660339, 1.2847453355789185, -1.4615514278411865, 2.647186279296875, -0.9120932221412659, 0.9000845551490784, -1.8248684406280518, -1.1973578929901123, 1.3069202899932861, -1.0424797534942627, -2.806016683578491, 1.193304419517517, -3.0004093647003174, -0.7886510491371155]","[1.4201679229736328, -0.5019576549530029, 1.3161303997039795, -2.3042874336242676, 0.20839792490005493, -1.8691447973251343, 1.412739634513855, -3.145765542984009, -1.0886932611465454, -2.846662998199463, -2.159705638885498, 0.8975683450698853, 0.5373095870018005, -2.9101722240448, 1.885154366493225, -1.854346513748169, -1.2539483308792114]",0
"[-0.5369864702224731, -1.7457975149154663, -0.9686634540557861, -0.28276628255844116, 2.1403555870056152, -2.5442054271698, 2.2000999450683594, 1.657307744026184, 0.5438491106033325, -1.5314106941223145, -2.912442922592163, 0.4519231915473938, -2.620868682861328, -2.558140993118286, 0.9396626949310303, -3.459223985671997, -3.0108437538146973]","[-0.7453279495239258, -0.5648301243782043, 0.2722897529602051, -1.9001449346542358, 2.150528907775879, 0.04911411553621292, 2.486764430999756, -0.9343351125717163, 1.4398691654205322, -0.6411006450653076, -0.9848202466964722, 1.3813165426254272, -1.0932375192642212, -2.6851327419281006, 1.525696873664856, -1.789716362953186, -1.911371111869812]",1
"[-0.5369864702224731, -1.7457975149154663, -0.9686634540557861, -0.28276628255844116, 2.1403555870056152, -2.5442054271698, 2.2000999450683594, 1.657307744026184, 0.5438491106033325, -1.5314106941223145, -2.912442922592163, 0.4519231915473938, -2.620868682861328, -2.558140993118286, 0.9396626949310303, -3.459223985671997, -3.0108437538146973]","[0.7011904120445251, -0.997229814529419, 0.8157824873924255, -2.1624484062194824, 1.2100427150726318, -2.414130210876465, 2.1500420570373535, -0.23455210030078888, -0.8547224998474121, -0.8123884797096252, -0.2888612449169159, 1.45822274684906, -2.2695772647857666, -3.00018048286438, 1.0631908178329468, -3.074810266494751, -2.022200107574463]",0
"[-1.385364055633545, -0.37304314970970154, 0.28049278259277344, -0.1001875102519989, 0.10320115834474564, -0.6922675371170044, 1.5036146640777588, -2.1893768310546875, -0.17035087943077087, -1.0964330434799194, -0.9576129913330078, 3.0558128356933594, -0.2153894007205963, -2.449371099472046, 2.577148914337158, 0.09803029894828796, -2.107764959335327]","[-0.07422144711017609, -0.012851206585764885, 1.0900102853775024, -0.5134072303771973, 2.2134976387023926, -1.681906819343567, 1.8421573638916016, -2.0499749183654785, -1.0448848009109497, -2.523991107940674, -2.6706902980804443, 0.32454535365104675, 0.5121475458145142, -3.087573289871216, 1.9708555936813354, -2.5760843753814697, -0.9339852333068848]",1
"[-1.385364055633545, -0.37304314970970154, 0.28049278259277344, -0.1001875102519989, 0.10320115834474564, -0.6922675371170044, 1.5036146640777588, -2.1893768310546875, -0.17035087943077087, -1.0964330434799194, -0.9576129913330078, 3.0558128356933594, -0.2153894007205963, -2.449371099472046, 2.577148914337158, 0.09803029894828796, -2.107764959335327]","[-0.7542388439178467, -0.3813367187976837, -1.0266824960708618, 0.2520454227924347, -1.1386642456054688, -0.2376757711172104, 2.0136356353759766, -1.64236319065094, -0.7539409399032593, -0.6565834879875183, -0.4667762219905853, 1.3566168546676636, -1.4853651523590088, -1.9196044206619263, 1.460349440574646, -2.050771713256836, -1.895277738571167]",0
"[-3.8184444904327393, 2.0155446529388428, 1.5641772747039795, 1.3171515464782715, 0.9137623310089111, 1.217116355895996, 1.1330827474594116, -2.3628666400909424, -0.6320198774337769, -0.9273077845573425, -1.9617834091186523, 0.863203763961792, 1.5628477334976196, -3.4263625144958496, 3.725691318511963, -1.8217045068740845, -1.054344654083252]","[-0.6842129826545715, 0.3091566860675812, 0.04900219663977623, 0.8883229494094849, 0.10416106134653091, -0.7373327612876892, 0.6896297931671143, -1.0088905096054077, -1.3777315616607666, -0.7471442222595215, -1.4614933729171753, 0.692681074142456, -0.3384031355381012, -2.163227081298828, 2.2078917026519775, -1.7223058938980103, -1.4717174768447876]",1
"[-3.8184444904327393, 2.0155446529388428, 1.5641772747039795, 1.3171515464782715, 0.9137623310089111, 1.217116355895996, 1.1330827474594116, -2.3628666400909424, -0.6320198774337769, -0.9273077845573425, -1.9617834091186523, 0.863203763961792, 1.5628477334976196, -3.4263625144958496, 3.725691318511963, -1.8217045068740845, -1.054344654083252]","[0.2453925460577011, -0.2113872915506363, 0.820638120174408, -1.3553842306137085, 1.4491901397705078, -1.9317303895950317, 2.1683743000030518, -1.3641798496246338, -0.25182613730430603, -1.0140050649642944, 0.06367528438568115, 0.8003708124160767, -1.4255040884017944, -2.4283297061920166, 1.4144142866134644, -1.9789193868637085, -1.4346879720687866]",0
