embedding1,embedding2,label
"[-1.6456153392791748, 0.0920795425772667, -0.9822546243667603, 0.8223609328269958, -0.40580442547798157, -1.5678534507751465, 1.857732892036438, -0.09328991174697876, 1.317021369934082, -0.6806012988090515, -0.9507419466972351, -0.8646106123924255, 0.8075947165489197, -1.9997477531433105, 2.2428829669952393, -2.654808759689331, -0.3242408037185669]","[0.6309827566146851, 0.5021544098854065, 2.909803867340088, -0.807197093963623, 0.9336118102073669, -2.195438861846924, 2.7057793140411377, -2.7018978595733643, -0.6892958879470825, -0.355169415473938, -2.254094362258911, 1.4152753353118896, -1.4702301025390625, -2.8484063148498535, 2.1478641033172607, -0.8028785586357117, -1.8814315795898438]",0
"[-1.6456153392791748, 0.0920795425772667, -0.9822546243667603, 0.8223609328269958, -0.40580442547798157, -1.5678534507751465, 1.857732892036438, -0.09328991174697876, 1.317021369934082, -0.6806012988090515, -0.9507419466972351, -0.8646106123924255, 0.8075947165489197, -1.9997477531433105, 2.2428829669952393, -2.654808759689331, -0.3242408037185669]","[1.234300971031189, 1.374070167541504, 2.1276981830596924, -3.2384164333343506, -0.023936964571475983, -2.5323283672332764, 1.7994799613952637, -3.5164554119110107, -1.162684679031372, -0.7482017874717712, -1.8313242197036743, -0.172135591506958, 0.2042343020439148, -3.0761756896972656, 3.050523519515991, 0.4829031229019165, -1.646754503250122]",0
"[-0.7578858733177185, 0.006461150012910366, -0.7429108619689941, 1.1384071111679077, 0.3144491910934448, 0.13152123987674713, 2.8215928077697754, 0.523521363735199, -0.22777779400348663, -1.7355362176895142, -1.5684255361557007, -2.0383307933807373, -1.1155519485473633, -2.395716428756714, 1.9270325899124146, -1.3467203378677368, -1.352663278579712]","[-1.44210684299469, -0.7020212411880493, -0.34406426548957825, 1.0040653944015503, -0.21309736371040344, 0.04286525025963783, 2.0570459365844727, 1.4872018098831177, -0.07068346440792084, -0.19423265755176544, -2.889758825302124, -1.7535263299942017, -1.3860931396484375, -2.3913967609405518, 1.8213932514190674, -2.0334038734436035, -1.7826943397521973]",1
"[-0.7578858733177185, 0.006461150012910366, -0.7429108619689941, 1.1384071111679077, 0.3144491910934448, 0.13152123987674713, 2.8215928077697754, 0.523521363735199, -0.22777779400348663, -1.7355362176895142, -1.5684255361557007, -2.0383307933807373, -1.1155519485473633, -2.395716428756714, 1.9270325899124146, -1.3467203378677368, -1.352663278579712]","[1.1001322269439697, -0.057438235729932785, -1.6809824705123901, -0.21209990978240967, -0.7529650330543518, -1.2062028646469116, 1.9943921566009521, -0.724861204624176, 0.7537417411804199, -0.5209193229675293, -1.8778640031814575, 0.8652499318122864, -0.7058877944946289, -2.1011908054351807, 1.5348490476608276, -2.3502159118652344, -1.3134188652038574]",1
"[-0.7578858733177185, 0.006461150012910366, -0.7429108619689941, 1.1384071111679077, 0.3144491910934448, 0.13152123987674713, 2.8215928077697754, 0.523521363735199, -0.22777779400348663, -1.7355362176895142, -1.5684255361557007, -2.0383307933807373, -1.1155519485473633, -2.395716428756714, 1.9270325899124146, -1.3467203378677368, -1.352663278579712]","[-1.4187597036361694, 0.862751841545105, -1.6236311197280884, 1.7482002973556519, 0.3114438056945801, -0.6609413623809814, 2.7791106700897217, 0.8289859890937805, 0.6333580613136292, 0.5375957489013672, -1.782511591911316, -0.90425705909729, -1.0526063442230225, -2.1777844429016113, 2.217024803161621, -2.442659378051758, -1.8624765872955322]",1
"[-0.7578858733177185, 0.006461150012910366, -0.7429108619689941, 1.1384071111679077, 0.3144491910934448, 0.13152123987674713, 2.8215928077697754, 0.523521363735199, -0.22777779400348663, -1.7355362176895142, -1.5684255361557007, -2.0383307933807373, -1.1155519485473633, -2.395716428756714, 1.9270325899124146, -1.3467203378677368, -1.352663278579712]","[-1.7978451251983643, 0.9507170915603638, 0.39298197627067566, 0.30886387825012207, 0.543924868106842, -0.13339675962924957, 1.2773044109344482, -0.5341028571128845, -0.5868250727653503, -0.513844907283783, -0.3453691601753235, 0.27269989252090454, -1.0482900142669678, -1.8489335775375366, 1.6207126379013062, -1.1071267127990723, -1.0400725603103638]",1
"[-0.7578858733177185, 0.006461150012910366, -0.7429108619689941, 1.1384071111679077, 0.3144491910934448, 0.13152123987674713, 2.8215928077697754, 0.523521363735199, -0.22777779400348663, -1.7355362176895142, -1.5684255361557007, -2.0383307933807373, -1.1155519485473633, -2.395716428756714, 1.9270325899124146, -1.3467203378677368, -1.352663278579712]","[-1.04239022731781, 0.47522637248039246, -0.5169184803962708, 0.49258002638816833, -0.11240965873003006, 0.3429880142211914, 1.5802823305130005, -0.15198662877082825, -0.15109974145889282, 0.7033510804176331, -1.3811393976211548, 0.17615041136741638, -0.0694742500782013, -2.032459259033203, 2.2400588989257812, -2.0416085720062256, -0.10948965698480606]",1
"[-0.7578858733177185, 0.006461150012910366, -0.7429108619689941, 1.1384071111679077, 0.3144491910934448, 0.13152123987674713, 2.8215928077697754, 0.523521363735199, -0.22777779400348663, -1.7355362176895142, -1.5684255361557007, -2.0383307933807373, -1.1155519485473633, -2.395716428756714, 1.9270325899124146, -1.3467203378677368, -1.352663278579712]","[-0.5472783446311951, -0.8068053126335144, 0.5283500552177429, 0.3279261887073517, 1.8783947229385376, -1.2156059741973877, 1.6169878244400024, -0.43573805689811707, -1.081748604774475, -1.239405632019043, -2.001958131790161, 0.1532011330127716, -1.3909635543823242, -2.013601779937744, 0.2819672226905823, -1.405611276626587, -1.9692230224609375]",0
"[-0.7578858733177185, 0.006461150012910366, -0.7429108619689941, 1.1384071111679077, 0.3144491910934448, 0.13152123987674713, 2.8215928077697754, 0.523521363735199, -0.22777779400348663, -1.7355362176895142, -1.5684255361557007, -2.0383307933807373, -1.1155519485473633, -2.395716428756714, 1.9270325899124146, -1.3467203378677368, -1.352663278579712]","[-0.9937636852264404, 0.12407000362873077, 1.7137670516967773, 0.9675029516220093, 0.3208349943161011, -1.3434990644454956, 1.9553190469741821, -0.9958059191703796, -0.33611196279525757, 0.8047095537185669, -2.279479503631592, 0.6664344072341919, -1.7613229751586914, -2.2180709838867188, 2.294074535369873, -1.0953552722930908, -1.4240058660507202]",0
"[-0.7578858733177185, 0.006461150012910366, -0.7429108619689941, 1.1384071111679077, 0.3144491910934448, 0.13152123987674713, 2.8215928077697754, 0.523521363735199, -0.22777779400348663, -1.7355362176895142, -1.5684255361557007, -2.0383307933807373, -1.1155519485473633, -2.395716428756714, 1.9270325899124146, -1.3467203378677368, -1.352663278579712]","[-2.6267175674438477, 0.41962194442749023, -0.768193781375885, 0.4514075219631195, 0.2889474034309387, -1.0850882530212402, 1.7187130451202393, 1.3751906156539917, -0.4318901598453522, -0.9230274558067322, -1.3793548345565796, -0.11351141333580017, -1.4531755447387695, -2.2253568172454834, 1.4986836910247803, -2.7824819087982178, -1.4454861879348755]",0
"[-0.7578858733177185, 0.006461150012910366, -0.7429108619689941, 1.1384071111679077, 0.3144491910934448, 0.13152123987674713, 2.8215928077697754, 0.523521363735199, -0.22777779400348663, -1.7355362176895142, -1.5684255361557007, -2.0383307933807373, -1.1155519485473633, -2.395716428756714, 1.9270325899124146, -1.3467203378677368, -1.352663278579712]","[-0.15529845654964447, -1.255246877670288, -0.3376926779747009, 0.08594487607479095, 1.7447187900543213, -0.29171016812324524, 2.076486110687256, -1.0192863941192627, 0.4712570011615753, -1.8489181995391846, -1.311976432800293, 0.7631551027297974, 0.4113982021808624, -2.318526029586792, 1.1040699481964111, -1.8946545124053955, -0.8912288546562195]",0
"[-0.7578858733177185, 0.006461150012910366, -0.7429108619689941, 1.1384071111679077, 0.3144491910934448, 0.13152123987674713, 2.8215928077697754, 0.523521363735199, -0.22777779400348663, -1.7355362176895142, -1.5684255361557007, -2.0383307933807373, -1.1155519485473633, -2.395716428756714, 1.9270325899124146, -1.3467203378677368, -1.352663278579712]","[-1.4038666486740112, -1.6206151247024536, -0.36360201239585876, 1.7362148761749268, 0.9185550808906555, -1.9582386016845703, 3.065607786178589, 0.8128798007965088, 0.44473186135292053, -1.216137170791626, -0.5033038854598999, -1.3143154382705688, -1.923425316810608, -2.2216784954071045, 1.5917906761169434, -2.334441900253296, -2.293026924133301]",0
"[-0.7173674702644348, -0.2471817582845688, -0.25031793117523193, 0.7733472585678101, -0.4104565978050232, 0.025254175066947937, 1.7642898559570312, -0.38574692606925964, -0.5305694937705994, -0.7379170656204224, -1.3058969974517822, -1.5241414308547974, 0.51563960313797, -2.1518380641937256, 1.9768197536468506, -1.580849528312683, -0.10593920946121216]","[-1.44210684299469, -0.7020212411880493, -0.34406426548957825, 1.0040653944015503, -0.21309736371040344, 0.04286525025963783, 2.0570459365844727, 1.4872018098831177, -0.07068346440792084, -0.19423265755176544, -2.889758825302124, -1.7535263299942017, -1.3860931396484375, -2.3913967609405518, 1.8213932514190674, -2.0334038734436035, -1.7826943397521973]",1
"[-0.7173674702644348, -0.2471817582845688, -0.25031793117523193, 0.7733472585678101, -0.4104565978050232, 0.025254175066947937, 1.7642898559570312, -0.38574692606925964, -0.5305694937705994, -0.7379170656204224, -1.3058969974517822, -1.5241414308547974, 0.51563960313797, -2.1518380641937256, 1.9768197536468506, -1.580849528312683, -0.10593920946121216]","[1.1001322269439697, -0.057438235729932785, -1.6809824705123901, -0.21209990978240967, -0.7529650330543518, -1.2062028646469116, 1.9943921566009521, -0.724861204624176, 0.7537417411804199, -0.5209193229675293, -1.8778640031814575, 0.8652499318122864, -0.7058877944946289, -2.1011908054351807, 1.5348490476608276, -2.3502159118652344, -1.3134188652038574]",1
"[-0.7173674702644348, -0.2471817582845688, -0.25031793117523193, 0.7733472585678101, -0.4104565978050232, 0.025254175066947937, 1.7642898559570312, -0.38574692606925964, -0.5305694937705994, -0.7379170656204224, -1.3058969974517822, -1.5241414308547974, 0.51563960313797, -2.1518380641937256, 1.9768197536468506, -1.580849528312683, -0.10593920946121216]","[-1.4187597036361694, 0.862751841545105, -1.6236311197280884, 1.7482002973556519, 0.3114438056945801, -0.6609413623809814, 2.7791106700897217, 0.8289859890937805, 0.6333580613136292, 0.5375957489013672, -1.782511591911316, -0.90425705909729, -1.0526063442230225, -2.1777844429016113, 2.217024803161621, -2.442659378051758, -1.8624765872955322]",1
"[-0.7173674702644348, -0.2471817582845688, -0.25031793117523193, 0.7733472585678101, -0.4104565978050232, 0.025254175066947937, 1.7642898559570312, -0.38574692606925964, -0.5305694937705994, -0.7379170656204224, -1.3058969974517822, -1.5241414308547974, 0.51563960313797, -2.1518380641937256, 1.9768197536468506, -1.580849528312683, -0.10593920946121216]","[-1.7978451251983643, 0.9507170915603638, 0.39298197627067566, 0.30886387825012207, 0.543924868106842, -0.13339675962924957, 1.2773044109344482, -0.5341028571128845, -0.5868250727653503, -0.513844907283783, -0.3453691601753235, 0.27269989252090454, -1.0482900142669678, -1.8489335775375366, 1.6207126379013062, -1.1071267127990723, -1.0400725603103638]",1
"[-0.7173674702644348, -0.2471817582845688, -0.25031793117523193, 0.7733472585678101, -0.4104565978050232, 0.025254175066947937, 1.7642898559570312, -0.38574692606925964, -0.5305694937705994, -0.7379170656204224, -1.3058969974517822, -1.5241414308547974, 0.51563960313797, -2.1518380641937256, 1.9768197536468506, -1.580849528312683, -0.10593920946121216]","[-1.04239022731781, 0.47522637248039246, -0.5169184803962708, 0.49258002638816833, -0.11240965873003006, 0.3429880142211914, 1.5802823305130005, -0.15198662877082825, -0.15109974145889282, 0.7033510804176331, -1.3811393976211548, 0.17615041136741638, -0.0694742500782013, -2.032459259033203, 2.2400588989257812, -2.0416085720062256, -0.10948965698480606]",1
"[-0.7173674702644348, -0.2471817582845688, -0.25031793117523193, 0.7733472585678101, -0.4104565978050232, 0.025254175066947937, 1.7642898559570312, -0.38574692606925964, -0.5305694937705994, -0.7379170656204224, -1.3058969974517822, -1.5241414308547974, 0.51563960313797, -2.1518380641937256, 1.9768197536468506, -1.580849528312683, -0.10593920946121216]","[-2.008272409439087, 0.45522674918174744, -0.05665488541126251, -0.6535191535949707, 0.2253410518169403, -1.5104550123214722, 2.026495933532715, -1.3696988821029663, -1.4360668659210205, -0.6880589723587036, 0.05913034826517105, 0.9081981182098389, -0.3109067976474762, -2.0975289344787598, 1.4598114490509033, -1.3555784225463867, -2.333143711090088]",0
"[-0.7173674702644348, -0.2471817582845688, -0.25031793117523193, 0.7733472585678101, -0.4104565978050232, 0.025254175066947937, 1.7642898559570312, -0.38574692606925964, -0.5305694937705994, -0.7379170656204224, -1.3058969974517822, -1.5241414308547974, 0.51563960313797, -2.1518380641937256, 1.9768197536468506, -1.580849528312683, -0.10593920946121216]","[-0.15222419798374176, -0.9305599331855774, -1.1395626068115234, -0.6890039443969727, 0.1917356252670288, -1.1187878847122192, 1.8670403957366943, -0.2607102692127228, -0.16880445182323456, -0.133235365152359, -1.5936475992202759, -0.24153244495391846, 0.5313032269477844, -2.261584997177124, 1.944077968597412, -2.018662691116333, -1.0719830989837646]",0
"[-0.7173674702644348, -0.2471817582845688, -0.25031793117523193, 0.7733472585678101, -0.4104565978050232, 0.025254175066947937, 1.7642898559570312, -0.38574692606925964, -0.5305694937705994, -0.7379170656204224, -1.3058969974517822, -1.5241414308547974, 0.51563960313797, -2.1518380641937256, 1.9768197536468506, -1.580849528312683, -0.10593920946121216]","[1.3649128675460815, -0.9948980212211609, 1.0507056713104248, -2.062549352645874, 0.29872751235961914, -2.84124493598938, 1.777508020401001, -2.76625657081604, -0.9833438992500305, -2.0122604370117188, -0.7620651125907898, -0.04261127486824989, 0.8643728494644165, -2.276834011077881, 2.0253214836120605, 0.5203649997711182, -1.1611520051956177]",0
"[-0.7173674702644348, -0.2471817582845688, -0.25031793117523193, 0.7733472585678101, -0.4104565978050232, 0.025254175066947937, 1.7642898559570312, -0.38574692606925964, -0.5305694937705994, -0.7379170656204224, -1.3058969974517822, -1.5241414308547974, 0.51563960313797, -2.1518380641937256, 1.9768197536468506, -1.580849528312683, -0.10593920946121216]","[1.234300971031189, 1.374070167541504, 2.1276981830596924, -3.2384164333343506, -0.023936964571475983, -2.5323283672332764, 1.7994799613952637, -3.5164554119110107, -1.162684679031372, -0.7482017874717712, -1.8313242197036743, -0.172135591506958, 0.2042343020439148, -3.0761756896972656, 3.050523519515991, 0.4829031229019165, -1.646754503250122]",0
"[-0.7173674702644348, -0.2471817582845688, -0.25031793117523193, 0.7733472585678101, -0.4104565978050232, 0.025254175066947937, 1.7642898559570312, -0.38574692606925964, -0.5305694937705994, -0.7379170656204224, -1.3058969974517822, -1.5241414308547974, 0.51563960313797, -2.1518380641937256, 1.9768197536468506, -1.580849528312683, -0.10593920946121216]","[0.2573230266571045, -0.25206270813941956, 2.0065629482269287, -0.462435781955719, 0.5729199051856995, -1.9464155435562134, 2.2290592193603516, -1.5218573808670044, 1.2586703300476074, 0.724622368812561, -1.5684866905212402, -0.6906585693359375, -0.3856527805328369, -2.2481987476348877, 1.9359866380691528, -1.0994601249694824, -1.188040018081665]",0
"[-0.12003383040428162, -1.3628228902816772, 0.4424344301223755, 0.9118589758872986, -0.4776821732521057, -0.8442839980125427, 1.5286890268325806, -0.25828036665916443, -0.7095001339912415, -0.45090338587760925, -1.3046934604644775, -0.7658494114875793, -0.6427100300788879, -1.9893367290496826, 1.6539777517318726, -1.7180873155593872, -0.916933536529541]","[-1.44210684299469, -0.7020212411880493, -0.34406426548957825, 1.0040653944015503, -0.21309736371040344, 0.04286525025963783, 2.0570459365844727, 1.4872018098831177, -0.07068346440792084, -0.19423265755176544, -2.889758825302124, -1.7535263299942017, -1.3860931396484375, -2.3913967609405518, 1.8213932514190674, -2.0334038734436035, -1.7826943397521973]",1
"[-0.12003383040428162, -1.3628228902816772, 0.4424344301223755, 0.9118589758872986, -0.4776821732521057, -0.8442839980125427, 1.5286890268325806, -0.25828036665916443, -0.7095001339912415, -0.45090338587760925, -1.3046934604644775, -0.7658494114875793, -0.6427100300788879, -1.9893367290496826, 1.6539777517318726, -1.7180873155593872, -0.916933536529541]","[1.1001322269439697, -0.057438235729932785, -1.6809824705123901, -0.21209990978240967, -0.7529650330543518, -1.2062028646469116, 1.9943921566009521, -0.724861204624176, 0.7537417411804199, -0.5209193229675293, -1.8778640031814575, 0.8652499318122864, -0.7058877944946289, -2.1011908054351807, 1.5348490476608276, -2.3502159118652344, -1.3134188652038574]",1
"[-0.12003383040428162, -1.3628228902816772, 0.4424344301223755, 0.9118589758872986, -0.4776821732521057, -0.8442839980125427, 1.5286890268325806, -0.25828036665916443, -0.7095001339912415, -0.45090338587760925, -1.3046934604644775, -0.7658494114875793, -0.6427100300788879, -1.9893367290496826, 1.6539777517318726, -1.7180873155593872, -0.916933536529541]","[-1.4187597036361694, 0.862751841545105, -1.6236311197280884, 1.7482002973556519, 0.3114438056945801, -0.6609413623809814, 2.7791106700897217, 0.8289859890937805, 0.6333580613136292, 0.5375957489013672, -1.782511591911316, -0.90425705909729, -1.0526063442230225, -2.1777844429016113, 2.217024803161621, -2.442659378051758, -1.8624765872955322]",1
"[-0.12003383040428162, -1.3628228902816772, 0.4424344301223755, 0.9118589758872986, -0.4776821732521057, -0.8442839980125427, 1.5286890268325806, -0.25828036665916443, -0.7095001339912415, -0.45090338587760925, -1.3046934604644775, -0.7658494114875793, -0.6427100300788879, -1.9893367290496826, 1.6539777517318726, -1.7180873155593872, -0.916933536529541]","[-1.7978451251983643, 0.9507170915603638, 0.39298197627067566, 0.30886387825012207, 0.543924868106842, -0.13339675962924957, 1.2773044109344482, -0.5341028571128845, -0.5868250727653503, -0.513844907283783, -0.3453691601753235, 0.27269989252090454, -1.0482900142669678, -1.8489335775375366, 1.6207126379013062, -1.1071267127990723, -1.0400725603103638]",1
"[-0.12003383040428162, -1.3628228902816772, 0.4424344301223755, 0.9118589758872986, -0.4776821732521057, -0.8442839980125427, 1.5286890268325806, -0.25828036665916443, -0.7095001339912415, -0.45090338587760925, -1.3046934604644775, -0.7658494114875793, -0.6427100300788879, -1.9893367290496826, 1.6539777517318726, -1.7180873155593872, -0.916933536529541]","[-1.04239022731781, 0.47522637248039246, -0.5169184803962708, 0.49258002638816833, -0.11240965873003006, 0.3429880142211914, 1.5802823305130005, -0.15198662877082825, -0.15109974145889282, 0.7033510804176331, -1.3811393976211548, 0.17615041136741638, -0.0694742500782013, -2.032459259033203, 2.2400588989257812, -2.0416085720062256, -0.10948965698480606]",1
"[-0.12003383040428162, -1.3628228902816772, 0.4424344301223755, 0.9118589758872986, -0.4776821732521057, -0.8442839980125427, 1.5286890268325806, -0.25828036665916443, -0.7095001339912415, -0.45090338587760925, -1.3046934604644775, -0.7658494114875793, -0.6427100300788879, -1.9893367290496826, 1.6539777517318726, -1.7180873155593872, -0.916933536529541]","[-1.1032679080963135, -0.3824160695075989, -1.7720601558685303, 0.20149476826190948, 0.7382836937904358, -1.131594181060791, 1.9927504062652588, 0.9065290093421936, -0.2741653621196747, -0.2301316112279892, -1.3074885606765747, -0.2787795066833496, -1.4977209568023682, -1.9732334613800049, 1.6656620502471924, -1.5501809120178223, -1.6603386402130127]",0
"[-0.12003383040428162, -1.3628228902816772, 0.4424344301223755, 0.9118589758872986, -0.4776821732521057, -0.8442839980125427, 1.5286890268325806, -0.25828036665916443, -0.7095001339912415, -0.45090338587760925, -1.3046934604644775, -0.7658494114875793, -0.6427100300788879, -1.9893367290496826, 1.6539777517318726, -1.7180873155593872, -0.916933536529541]","[-2.642812728881836, 1.3228412866592407, 0.10371469706296921, -1.0375038385391235, -0.03783119469881058, -0.10662582516670227, 2.046518325805664, -2.22906494140625, -1.4310640096664429, -1.8282314538955688, -0.17406222224235535, 0.8527419567108154, -0.8892636895179749, -2.6466479301452637, 1.604357123374939, -2.2694814205169678, -1.9090945720672607]",0
"[-0.12003383040428162, -1.3628228902816772, 0.4424344301223755, 0.9118589758872986, -0.4776821732521057, -0.8442839980125427, 1.5286890268325806, -0.25828036665916443, -0.7095001339912415, -0.45090338587760925, -1.3046934604644775, -0.7658494114875793, -0.6427100300788879, -1.9893367290496826, 1.6539777517318726, -1.7180873155593872, -0.916933536529541]","[-1.4210041761398315, -0.2890748083591461, 0.16696520149707794, 0.8102179169654846, 0.30135348439216614, -1.9494657516479492, 1.7782007455825806, 0.11099836230278015, -1.0635781288146973, -1.2482569217681885, -1.1439802646636963, -0.08045090734958649, -1.165489912033081, -2.1138064861297607, 2.023772954940796, -1.9149177074432373, -1.6430988311767578]",0
"[-0.12003383040428162, -1.3628228902816772, 0.4424344301223755, 0.9118589758872986, -0.4776821732521057, -0.8442839980125427, 1.5286890268325806, -0.25828036665916443, -0.7095001339912415, -0.45090338587760925, -1.3046934604644775, -0.7658494114875793, -0.6427100300788879, -1.9893367290496826, 1.6539777517318726, -1.7180873155593872, -0.916933536529541]","[1.4098231792449951, -1.1555085182189941, 1.656521201133728, -2.6465718746185303, 0.16110628843307495, -1.8718737363815308, 2.119198799133301, -2.7533419132232666, -2.314283609390259, -0.9363667368888855, -2.037738800048828, 0.16371771693229675, 0.3252639174461365, -3.066394090652466, 2.459322214126587, -1.0611851215362549, -1.8084149360656738]",0
"[-0.12003383040428162, -1.3628228902816772, 0.4424344301223755, 0.9118589758872986, -0.4776821732521057, -0.8442839980125427, 1.5286890268325806, -0.25828036665916443, -0.7095001339912415, -0.45090338587760925, -1.3046934604644775, -0.7658494114875793, -0.6427100300788879, -1.9893367290496826, 1.6539777517318726, -1.7180873155593872, -0.916933536529541]","[1.3649128675460815, -0.9948980212211609, 1.0507056713104248, -2.062549352645874, 0.29872751235961914, -2.84124493598938, 1.777508020401001, -2.76625657081604, -0.9833438992500305, -2.0122604370117188, -0.7620651125907898, -0.04261127486824989, 0.8643728494644165, -2.276834011077881, 2.0253214836120605, 0.5203649997711182, -1.1611520051956177]",0
"[-0.9921360611915588, 0.08033529669046402, 0.09665461629629135, 0.6917921304702759, -0.8433458805084229, -0.7425450682640076, 1.4444706439971924, -0.7334277033805847, 0.4322046935558319, -0.539212167263031, -1.3307324647903442, -0.2505454123020172, 0.25798118114471436, -2.3447751998901367, 2.441328287124634, -2.457308292388916, 0.037958089262247086]","[-1.44210684299469, -0.7020212411880493, -0.34406426548957825, 1.0040653944015503, -0.21309736371040344, 0.04286525025963783, 2.0570459365844727, 1.4872018098831177, -0.07068346440792084, -0.19423265755176544, -2.889758825302124, -1.7535263299942017, -1.3860931396484375, -2.3913967609405518, 1.8213932514190674, -2.0334038734436035, -1.7826943397521973]",1
"[-0.9921360611915588, 0.08033529669046402, 0.09665461629629135, 0.6917921304702759, -0.8433458805084229, -0.7425450682640076, 1.4444706439971924, -0.7334277033805847, 0.4322046935558319, -0.539212167263031, -1.3307324647903442, -0.2505454123020172, 0.25798118114471436, -2.3447751998901367, 2.441328287124634, -2.457308292388916, 0.037958089262247086]","[1.1001322269439697, -0.057438235729932785, -1.6809824705123901, -0.21209990978240967, -0.7529650330543518, -1.2062028646469116, 1.9943921566009521, -0.724861204624176, 0.7537417411804199, -0.5209193229675293, -1.8778640031814575, 0.8652499318122864, -0.7058877944946289, -2.1011908054351807, 1.5348490476608276, -2.3502159118652344, -1.3134188652038574]",1
"[-0.9921360611915588, 0.08033529669046402, 0.09665461629629135, 0.6917921304702759, -0.8433458805084229, -0.7425450682640076, 1.4444706439971924, -0.7334277033805847, 0.4322046935558319, -0.539212167263031, -1.3307324647903442, -0.2505454123020172, 0.25798118114471436, -2.3447751998901367, 2.441328287124634, -2.457308292388916, 0.037958089262247086]","[-1.4187597036361694, 0.862751841545105, -1.6236311197280884, 1.7482002973556519, 0.3114438056945801, -0.6609413623809814, 2.7791106700897217, 0.8289859890937805, 0.6333580613136292, 0.5375957489013672, -1.782511591911316, -0.90425705909729, -1.0526063442230225, -2.1777844429016113, 2.217024803161621, -2.442659378051758, -1.8624765872955322]",1
"[-0.9921360611915588, 0.08033529669046402, 0.09665461629629135, 0.6917921304702759, -0.8433458805084229, -0.7425450682640076, 1.4444706439971924, -0.7334277033805847, 0.4322046935558319, -0.539212167263031, -1.3307324647903442, -0.2505454123020172, 0.25798118114471436, -2.3447751998901367, 2.441328287124634, -2.457308292388916, 0.037958089262247086]","[-1.7978451251983643, 0.9507170915603638, 0.39298197627067566, 0.30886387825012207, 0.543924868106842, -0.13339675962924957, 1.2773044109344482, -0.5341028571128845, -0.5868250727653503, -0.513844907283783, -0.3453691601753235, 0.27269989252090454, -1.0482900142669678, -1.8489335775375366, 1.6207126379013062, -1.1071267127990723, -1.0400725603103638]",1
"[-0.9921360611915588, 0.08033529669046402, 0.09665461629629135, 0.6917921304702759, -0.8433458805084229, -0.7425450682640076, 1.4444706439971924, -0.7334277033805847, 0.4322046935558319, -0.539212167263031, -1.3307324647903442, -0.2505454123020172, 0.25798118114471436, -2.3447751998901367, 2.441328287124634, -2.457308292388916, 0.037958089262247086]","[-1.04239022731781, 0.47522637248039246, -0.5169184803962708, 0.49258002638816833, -0.11240965873003006, 0.3429880142211914, 1.5802823305130005, -0.15198662877082825, -0.15109974145889282, 0.7033510804176331, -1.3811393976211548, 0.17615041136741638, -0.0694742500782013, -2.032459259033203, 2.2400588989257812, -2.0416085720062256, -0.10948965698480606]",1
"[-0.9921360611915588, 0.08033529669046402, 0.09665461629629135, 0.6917921304702759, -0.8433458805084229, -0.7425450682640076, 1.4444706439971924, -0.7334277033805847, 0.4322046935558319, -0.539212167263031, -1.3307324647903442, -0.2505454123020172, 0.25798118114471436, -2.3447751998901367, 2.441328287124634, -2.457308292388916, 0.037958089262247086]","[-0.6560057997703552, -0.4994949996471405, 0.2760597765445709, 0.10103502869606018, 0.7205690741539001, -1.9756674766540527, 2.1400537490844727, -0.9336712956428528, -1.3240113258361816, 0.5061888694763184, -0.2630517780780792, 0.8376408219337463, -0.5633255243301392, -2.2879536151885986, 2.323723793029785, -2.494899034500122, -2.223745346069336]",0
"[-0.9921360611915588, 0.08033529669046402, 0.09665461629629135, 0.6917921304702759, -0.8433458805084229, -0.7425450682640076, 1.4444706439971924, -0.7334277033805847, 0.4322046935558319, -0.539212167263031, -1.3307324647903442, -0.2505454123020172, 0.25798118114471436, -2.3447751998901367, 2.441328287124634, -2.457308292388916, 0.037958089262247086]","[-1.8201168775558472, 0.5128182768821716, 0.2297275811433792, -0.7428121566772461, 1.4564690589904785, -1.3031139373779297, 1.3772231340408325, -1.429256796836853, -0.28793853521347046, -0.8120728731155396, -0.7176384329795837, 2.3129007816314697, -1.1844637393951416, -2.2653868198394775, 1.7195547819137573, -1.9649291038513184, -1.575690746307373]",0
"[-0.9921360611915588, 0.08033529669046402, 0.09665461629629135, 0.6917921304702759, -0.8433458805084229, -0.7425450682640076, 1.4444706439971924, -0.7334277033805847, 0.4322046935558319, -0.539212167263031, -1.3307324647903442, -0.2505454123020172, 0.25798118114471436, -2.3447751998901367, 2.441328287124634, -2.457308292388916, 0.037958089262247086]","[-3.239844560623169, -0.06303159892559052, 0.45440423488616943, 0.552239179611206, 1.2559378147125244, -1.2790402173995972, 1.7496973276138306, -1.2894970178604126, -0.7914073467254639, -1.781754732131958, -0.5023443698883057, 0.8710864782333374, -1.2633693218231201, -2.4872992038726807, 2.0368704795837402, -2.7400810718536377, -1.788503885269165]",0
